county,voted_asian_democrat,voted_asian_republican,voted_asian_nonpartisan,voted_european_democrat,voted_european_republican,voted_european_nonpartisan,voted_hispanic_democrat,voted_hispanic_republican,voted_hispanic_nonpartisan,voted_african_democrat,voted_african_republican,voted_african_nonpartisan,voted_other_democrat,voted_other_republican,voted_other_nonpartisan,nonvoted_asian_democrat,nonvoted_asian_republican,nonvoted_asian_nonpartisan,nonvoted_european_democrat,nonvoted_european_republican,nonvoted_european_nonpartisan,nonvoted_hispanic_democrat,nonvoted_hispanic_republican,nonvoted_hispanic_nonpartisan,nonvoted_african_democrat,nonvoted_african_republican,nonvoted_african_nonpartisan,nonvoted_other_democrat,nonvoted_other_republican,nonvoted_other_nonpartisan
06013,3,1,0,11,4,1,5,1,2,1,0,0,2,0,1,1,0,0,5,0,1,3,0,0,1,0,1,1,1,1
06017,0,1,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
06019,1,0,0,1,3,0,2,2,0,0,0,0,1,0,0,2,0,0,2,0,0,6,1,3,0,0,0,0,0,2
06021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06023,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06025,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
06027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
06029,0,0,1,2,5,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,5,0,2,0,0,0,1,0,0
06031,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
06033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
06035,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037,7,1,3,17,15,9,30,7,8,14,0,0,10,4,3,6,3,6,9,9,13,27,9,13,4,0,0,10,2,5
06039,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
06041,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06045,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06047,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
06053,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0
06055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
06057,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
06059,3,1,3,10,15,2,5,1,3,0,0,0,3,4,3,2,1,3,7,4,4,5,2,0,0,0,0,2,1,4
06061,0,0,0,1,3,2,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,2,0,0,0,0,0,1,0
06063,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06065,0,0,0,4,12,2,4,2,1,0,0,0,2,2,1,1,1,0,3,4,1,1,6,4,0,0,0,3,2,0
06067,2,1,1,6,5,3,2,0,1,0,0,0,0,0,2,3,0,1,3,1,2,1,0,0,0,0,1,1,0,1
06069,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06071,0,0,0,4,15,1,4,2,3,0,0,1,0,1,2,0,2,2,1,4,3,6,1,1,0,0,0,0,1,2
06073,0,1,0,10,12,6,6,4,4,0,0,0,3,3,0,0,0,1,2,5,4,9,1,3,0,0,0,2,2,4
06075,1,0,1,4,1,2,0,0,0,1,0,0,2,0,0,1,0,0,2,1,2,0,0,1,0,0,0,0,0,0
06077,0,0,0,4,3,2,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0
06079,0,0,0,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0
06081,1,0,3,2,2,5,3,0,1,0,0,0,0,0,0,0,0,1,0,1,1,3,0,0,0,0,0,0,0,0
06083,1,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0
06085,2,2,5,8,4,1,4,0,1,0,0,0,0,0,0,3,2,3,3,3,3,2,2,2,0,0,0,1,1,2
06087,1,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
06089,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06093,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
06095,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
06097,0,0,0,3,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
06099,0,0,1,1,0,0,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,2
06101,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
06103,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
06105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06107,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
06111,0,0,0,5,6,3,1,0,1,0,0,0,1,2,1,0,0,0,0,0,2,1,0,0,0,0,0,2,2,0
06113,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
08001,0,1,0,10,11,15,11,0,5,0,0,0,2,0,1,1,0,0,8,5,9,4,1,6,0,0,0,0,0,3
08003,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08005,1,1,0,10,21,15,4,0,3,2,0,1,1,3,2,0,0,0,8,5,5,1,0,5,2,0,1,0,1,3
08007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
08013,0,1,1,15,6,17,2,0,0,0,0,0,3,0,1,0,0,1,4,2,9,1,0,1,0,0,0,0,0,6
08014,0,0,0,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
08015,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
08017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
08029,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
08031,0,0,0,19,10,19,10,1,4,7,0,2,11,2,3,2,0,1,8,0,15,3,0,9,2,0,0,3,0,3
08033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08035,0,0,0,7,14,17,2,0,0,0,0,0,3,4,1,1,0,0,1,5,6,0,1,1,0,0,0,1,1,0
08037,0,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08039,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0
08041,0,2,0,7,36,19,0,2,1,1,0,0,2,6,2,0,1,0,8,9,19,1,3,4,0,0,0,1,0,4
08043,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
08045,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
08049,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
08051,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
08059,0,0,1,22,15,24,3,1,2,0,0,0,0,2,1,2,0,1,6,3,17,1,0,2,0,0,0,1,1,1
08061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
08063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
08065,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08067,0,0,0,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
08069,0,0,0,9,8,8,1,0,1,0,0,0,4,1,3,0,0,0,2,4,11,0,0,0,0,0,0,1,0,2
08071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
08075,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08077,0,0,0,3,3,7,0,0,0,0,0,0,2,1,0,0,0,0,0,5,6,0,0,0,0,0,0,1,0,0
08079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
08081,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
08083,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08085,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0
08087,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
08089,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
08093,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08095,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08097,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08099,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08101,0,0,0,4,5,3,2,1,1,0,0,0,1,1,0,0,0,0,3,4,1,2,0,0,1,0,0,0,0,0
08103,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08105,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08107,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08109,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
08113,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
08115,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08117,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
08119,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
08121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
08123,0,0,0,6,9,12,4,3,1,0,0,0,1,3,0,0,0,0,4,2,3,2,0,3,0,0,0,0,1,1
09001,0,1,2,27,29,35,5,3,11,8,1,5,4,9,4,2,0,2,12,11,32,7,3,7,8,0,3,11,5,10
09003,0,0,4,35,18,49,12,1,7,8,0,0,4,5,10,0,1,0,13,11,23,11,2,14,8,0,1,7,0,6
09005,0,0,0,7,7,12,0,1,0,1,0,0,2,2,1,0,0,1,1,4,3,2,0,1,0,0,0,0,0,0
09007,1,0,0,11,9,12,1,0,1,0,0,0,1,2,3,0,0,0,5,1,4,0,0,0,0,0,0,1,0,0
09009,1,0,3,39,26,47,7,2,7,11,0,0,3,0,9,0,0,0,18,11,27,9,1,7,14,0,2,5,1,5
09011,1,0,0,5,11,8,2,1,1,2,0,0,3,0,2,1,0,0,4,5,7,1,1,3,1,0,1,0,1,4
09013,0,0,1,13,8,4,1,0,0,0,0,0,0,0,1,0,0,0,3,2,6,0,0,1,0,0,0,0,0,0
09015,0,0,0,4,2,13,0,0,1,0,0,0,1,1,0,0,0,0,1,4,5,0,0,2,0,0,0,0,0,2
10001,1,0,1,19,27,17,4,1,1,17,1,1,3,3,1,1,0,0,11,11,18,2,4,1,19,0,4,3,2,4
10003,2,1,3,103,63,37,9,5,8,62,0,7,16,11,3,1,3,4,38,35,61,16,1,6,52,0,10,9,4,8
10005,2,0,0,24,55,27,3,0,0,6,0,2,3,4,3,0,0,0,25,29,38,3,1,2,6,0,3,4,4,1
11001,4,0,1,120,20,26,18,2,6,225,5,24,37,3,3,12,2,6,83,15,37,21,2,10,212,7,52,27,6,14
12001,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,1,0,0,0
12005,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1
12007,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12009,0,0,0,8,8,2,0,0,0,4,0,0,0,1,3,0,0,0,4,4,2,0,0,0,1,0,0,0,3,1
12011,1,0,0,3,4,1,8,4,4,14,0,1,2,0,0,0,0,1,7,2,5,5,2,5,3,2,2,3,2,3
12015,0,0,0,1,4,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
12017,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,1,0,0,0,1
12019,0,0,0,1,6,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0
12021,0,0,0,4,5,1,0,1,0,0,0,0,0,1,2,0,0,0,2,4,0,0,0,0,0,0,0,0,3,1
12023,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
12029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12031,0,0,0,3,12,1,2,1,0,3,0,1,0,2,1,0,0,0,6,2,2,1,0,2,9,1,3,0,1,0
12033,0,0,0,2,6,2,0,0,0,0,0,0,1,0,0,0,1,0,0,2,2,0,0,0,3,0,0,0,1,0
12035,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0
12039,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12053,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12055,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12057,0,0,0,6,12,1,4,2,1,4,0,1,4,1,0,0,0,0,1,6,5,4,3,7,4,0,0,1,3,0
12059,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12061,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
12063,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
12065,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12069,0,0,0,2,4,5,0,0,0,0,0,0,1,1,1,0,0,0,0,2,3,1,0,0,0,0,1,0,0,0
12071,1,0,0,3,11,4,0,0,1,0,0,0,1,1,0,0,0,1,1,2,1,2,0,0,0,0,0,0,0,1
12073,0,0,0,1,3,3,1,0,0,2,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,1,0,0,0
12075,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12081,0,0,0,3,0,1,0,0,0,1,0,0,1,0,0,1,0,0,2,5,2,0,0,1,1,0,1,0,0,0
12083,0,0,1,1,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0
12085,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
12086,0,0,0,5,2,2,14,12,9,3,0,0,0,0,1,0,0,0,2,1,1,4,9,12,4,0,3,1,0,2
12087,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
12089,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
12091,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0,1,0,0,0
12093,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12095,0,0,1,10,6,3,4,0,6,5,0,2,1,1,2,0,0,1,3,2,3,5,2,5,2,0,0,0,0,1
12097,0,0,0,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,3,0,2,2,0,1,2,0,1,0,0,1
12099,0,0,0,9,9,7,5,3,3,3,0,0,4,1,0,0,0,0,3,7,4,2,3,1,1,0,0,1,0,1
12101,0,0,0,2,8,1,0,0,1,1,0,0,0,1,0,0,0,1,3,2,2,4,0,4,0,1,1,0,1,0
12103,0,0,0,6,8,9,1,0,1,2,0,0,1,0,1,0,1,0,3,5,4,0,0,1,2,0,0,0,2,1
12105,0,0,0,3,5,2,1,2,1,2,0,0,1,1,1,0,0,0,1,2,3,2,0,2,2,0,0,0,0,1
12107,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12109,0,1,0,0,1,3,0,0,0,0,0,0,0,5,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0
12111,0,0,0,0,3,1,2,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
12113,0,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12115,1,0,0,6,5,1,0,0,0,0,0,0,0,0,2,0,0,0,3,6,2,1,1,0,1,0,0,1,1,1
12117,0,0,0,2,5,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
12119,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12121,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12127,0,0,0,4,5,3,1,0,0,1,0,0,2,0,1,0,0,0,1,2,4,1,1,0,1,0,2,0,0,0
12131,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12133,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
13003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
13005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13013,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
13015,0,0,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,0,0,0,0,0
13017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
13020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13021,0,0,0,3,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,2,0,0,1,5,0,0,0,0,1
13025,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0
13027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
13029,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
13031,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
13033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13035,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0
13039,0,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0
13043,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13045,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
13047,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13049,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13051,0,0,0,2,6,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0
13053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
13057,0,0,0,2,6,2,0,0,0,1,0,0,0,2,0,0,0,1,1,0,6,0,0,0,1,0,0,0,0,1
13059,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
13063,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,15,0,0,0,0,1
13067,0,0,0,8,10,1,0,0,0,8,1,0,1,3,0,0,0,2,2,2,11,3,1,4,6,0,0,0,0,1
13069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13071,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13073,0,0,0,3,3,0,0,0,0,2,0,0,0,1,2,0,0,0,1,1,5,0,0,0,1,0,0,0,1,0
13075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13077,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3,8,1,0,0,1,0,0,0,0,0
13079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13081,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
13083,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13085,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13087,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13089,0,0,0,11,6,0,1,0,1,22,0,0,4,1,0,1,0,3,1,0,3,0,0,2,21,0,0,1,0,1
13090,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13091,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13093,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13095,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0
13097,0,0,0,1,2,0,0,0,1,3,1,0,0,0,0,0,0,0,2,0,2,0,0,0,3,0,0,0,0,2
13101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13103,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13105,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13107,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
13109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
13111,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13113,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
13115,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
